equipment_id,equipment_type,component,log_date,visit_sequence,total_visits,narrative,vibration_mms,temperature_c,pressure_psi,rpm,telemetry_summary,failure_mode,risk_level,early_warning_flag,time_to_failure_days,recommendation
COMP-684,Air Compressor,Suction Valve,2025-09-02,4,6,"[Follow-up Alert] Previous inspection flagged anomaly. Thermal camera inspection identified warm hotspot on motor frame near Suction Valve. Temp recorded at 94.9C, approx 12C above ambient. Current draw slightly asymmetrical. Scheduled for thermal re-check.",6.56,94.9,58,1268,VIB: 6.56 mm/s | TEMP: 94.9 C | RPM: 1268 | PRESS: 58 PSI,Motor_Overheating,Medium_Risk,1,15,"Inspect cooling fan and air ducts, verify load balance, check winding RTD sensors, and test insulation resistance."
COMP-684,Air Compressor,Suction Valve,2025-09-15,5,6,"[CRITICAL WORK ORDER] Equipment tripped during operation. Critical high-temperature alarm tripped on Suction Valve. Stator core temperature reached 108.2C, far exceeding Class F insulation limit. Heavy burning odor and smoking reported from cooling cowl.",11.64,108.2,27,1461,VIB: 11.64 mm/s | TEMP: 108.2 C | RPM: 1461 | PRESS: 27 PSI,Motor_Overheating,Critical,1,0,"Inspect cooling fan and air ducts, verify load balance, check winding RTD sensors, and test insulation resistance."
GEAR-685,Industrial Gearbox,Oil Sump Filter,2025-06-14,1,5,"Periodic lubrication and visual check completed on GEAR-685. DE and NDE bearing temperatures steady at 62.5C. Operational RPM at 1023. No evidence of wear, contamination, or mechanical looseness.",1.27,62.5,27,1023,VIB: 1.27 mm/s | TEMP: 62.5 C | RPM: 1023 | PRESS: 27 PSI,Normal_Operation,Normal,0,120,Continue standard routine PM schedule; record baseline vibration and temperature at next shift.
GEAR-685,Industrial Gearbox,Oil Sump Filter,2025-06-26,2,5,"Routine PM inspection completed. Equipment running smoothly within nominal tolerances. VIB overall 2.28 mm/s, casing temp 67.2C. Oil levels checked and topped off. No abnormal acoustics or thermal anomalies observed.",2.28,67.2,40,786,VIB: 2.28 mm/s | TEMP: 67.2 C | RPM: 786 | PRESS: 40 PSI,Normal_Operation,Normal,0,100,Continue standard routine PM schedule; record baseline vibration and temperature at next shift.
GEAR-685,Industrial Gearbox,Oil Sump Filter,2025-07-24,3,5,Technician reported subtle rhythmic knocking sound under heavy torque on Oil Sump Filter. VIB at 3.44 mm/s. Backlash slightly wider than OEM specification. Oil condition scheduled for ferrography.,3.44,79.2,17,820,VIB: 3.44 mm/s | TEMP: 79.2 C | RPM: 820 | PRESS: 17 PSI,Gearbox_Tooth_Wear,Low_Risk,1,40,"Conduct ferrography oil analysis, measure gear backlash and tooth pitting, and schedule gear set replacement."
GEAR-685,Industrial Gearbox,Oil Sump Filter,2025-08-21,4,5,[Follow-up Alert] Previous inspection flagged anomaly. Severe cyclical clunking and loud grinding from gearbox housing. High vibration 4.67 mm/s with dominant gear mesh sidebands. Large chipped gear tooth fragments recovered from magnetic drain plug.,4.67,88.7,13,1043,VIB: 4.67 mm/s | TEMP: 88.7 C | RPM: 1043 | PRESS: 13 PSI,Gearbox_Tooth_Wear,Medium_Risk,1,15,"Conduct ferrography oil analysis, measure gear backlash and tooth pitting, and schedule gear set replacement."
GEAR-685,Industrial Gearbox,Oil Sump Filter,2025-09-13,5,5,[CRITICAL WORK ORDER] Equipment tripped during operation. Heavy metal shedding and broken tooth debris found in lube sump. Severe scoring on gear face of Oil Sump Filter. Vibration spike of 8.08 mm/s. Complete gearbox overhaul and gear set replacement ordered.,8.08,102.0,6,926,VIB: 8.08 mm/s | TEMP: 102.0 C | RPM: 926 | PRESS: 6 PSI,Gearbox_Tooth_Wear,Critical,1,0,"Conduct ferrography oil analysis, measure gear backlash and tooth pitting, and schedule gear set replacement."
MTR-686,Induction Motor,Stator Windings,2025-05-17,1,5,"Semi-annual overhaul inspection. Inspected Stator Windings, clearances verified against OEM specs. Operating pressure 0 PSI. Dynamic balancing intact, zero cavitation or abnormal resonance.",1.59,67.0,0,2575,VIB: 1.59 mm/s | TEMP: 67.0 C | RPM: 2575,Normal_Operation,Normal,0,120,Continue standard routine PM schedule; record baseline vibration and temperature at next shift.
MTR-686,Induction Motor,Stator Windings,2025-06-04,2,5,"Routine PM inspection completed. Equipment running smoothly within nominal tolerances. VIB overall 1.42 mm/s, casing temp 62.6C. Oil levels checked and topped off. No abnormal acoustics or thermal anomalies observed.",1.42,62.6,0,2402,VIB: 1.42 mm/s | TEMP: 62.6 C | RPM: 2402,Normal_Operation,Normal,0,100,Continue standard routine PM schedule; record baseline vibration and temperature at next shift.
MTR-686,Induction Motor,Stator Windings,2025-06-26,3,5,Partial discharge detected during high-voltage test on Stator Windings. Infrared scan shows elevated 14C delta on Phase B lug. Tightened terminal connections and scheduled dielectric testing.,2.37,78.4,0,1973,VIB: 2.37 mm/s | TEMP: 78.4 C | RPM: 1973,Electrical_Fault,Low_Risk,1,40,"Lockout/Tagout equipment, perform Megger insulation and Hi-Pot tests, replace damaged leads, and re-torque terminals."
MTR-686,Induction Motor,Stator Windings,2025-07-22,4,5,"[Follow-up Alert] Previous inspection flagged anomaly. Catastrophic short circuit in Stator Windings. Inter-turn winding insulation burned through, creating heavy localized melting. Earth fault relay tripped instantly on startup.",4.11,88.7,0,2508,VIB: 4.11 mm/s | TEMP: 88.7 C | RPM: 2508,Electrical_Fault,Medium_Risk,1,15,"Lockout/Tagout equipment, perform Megger insulation and Hi-Pot tests, replace damaged leads, and re-torque terminals."
MTR-686,Induction Motor,Stator Windings,2025-08-15,5,5,[CRITICAL WORK ORDER] Equipment tripped during operation. Critical electrical breakdown: Stator Windings phase balance destroyed by broken rotor end-ring and shorted coils. Sparks observed from terminal box. Total motor isolation and rewiring required.,7.05,109.2,0,2754,VIB: 7.05 mm/s | TEMP: 109.2 C | RPM: 2754,Electrical_Fault,Critical,1,0,"Lockout/Tagout equipment, perform Megger insulation and Hi-Pot tests, replace damaged leads, and re-torque terminals."
CONV-687,Heavy Conveyor Drive,Drive Pulley,2025-07-03,1,6,"Semi-annual overhaul inspection. Inspected Drive Pulley, clearances verified against OEM specs. Operating pressure 0 PSI. Dynamic balancing intact, zero cavitation or abnormal resonance.",2.12,47.0,0,622,VIB: 2.12 mm/s | TEMP: 47.0 C | RPM: 622,Normal_Operation,Normal,0,120,Continue standard routine PM schedule; record baseline vibration and temperature at next shift.
CONV-687,Heavy Conveyor Drive,Drive Pulley,2025-07-18,2,6,"Periodic lubrication and visual check completed on CONV-687. DE and NDE bearing temperatures steady at 56.0C. Operational RPM at 580. No evidence of wear, contamination, or mechanical looseness.",2.09,56.0,0,580,VIB: 2.09 mm/s | TEMP: 56.0 C | RPM: 580,Normal_Operation,Normal,0,100,Continue standard routine PM schedule; record baseline vibration and temperature at next shift.
CONV-687,Heavy Conveyor Drive,Drive Pulley,2025-08-11,3,6,Borescope inspection of Drive Pulley shows initial micro-pitting along pitch line of helical teeth. Casing temperature steady at 62.4C. Added EP gear lubricant additive.,3.02,62.4,0,538,VIB: 3.02 mm/s | TEMP: 62.4 C | RPM: 538,Gearbox_Tooth_Wear,Low_Risk,1,40,"Conduct ferrography oil analysis, measure gear backlash and tooth pitting, and schedule gear set replacement."
CONV-687,Heavy Conveyor Drive,Drive Pulley,2025-09-04,4,6,[Follow-up Alert] Previous inspection flagged anomaly. Technician reported subtle rhythmic knocking sound under heavy torque on Drive Pulley. VIB at 5.02 mm/s. Backlash slightly wider than OEM specification. Oil condition scheduled for ferrography.,5.02,74.3,0,558,VIB: 5.02 mm/s | TEMP: 74.3 C | RPM: 558,Gearbox_Tooth_Wear,Medium_Risk,1,15,"Conduct ferrography oil analysis, measure gear backlash and tooth pitting, and schedule gear set replacement."
CONV-687,Heavy Conveyor Drive,Drive Pulley,2025-09-23,5,6,[CRITICAL WORK ORDER] Equipment tripped during operation. Heavy metal shedding and broken tooth debris found in lube sump. Severe scoring on gear face of Drive Pulley. Vibration spike of 8.32 mm/s. Complete gearbox overhaul and gear set replacement ordered.,8.32,89.1,0,760,VIB: 8.32 mm/s | TEMP: 89.1 C | RPM: 760,Gearbox_Tooth_Wear,Critical,1,0,"Conduct ferrography oil analysis, measure gear backlash and tooth pitting, and schedule gear set replacement."
PUMP-688,Centrifugal Pump,Discharge Flange,2025-07-21,1,4,"Monthly condition monitoring inspection on Discharge Flange. Acoustic levels normal, vibration spectra show clean baseline at 1.94 mm/s. Fasteners torqued, zero leakage detected. Unit signed off for full production duty.",1.94,49.8,81,1511,VIB: 1.94 mm/s | TEMP: 49.8 C | RPM: 1511 | PRESS: 81 PSI,Normal_Operation,Normal,0,120,Continue standard routine PM schedule; record baseline vibration and temperature at next shift.
PUMP-688,Centrifugal Pump,Discharge Flange,2025-08-07,2,4,Technician noted subtle metallic whining from Discharge Flange during high RPM cycle. High-frequency acoustic peak present. Lubrication grease sample shows mild particulate darkening. Placed on watchlist.,3.84,75.7,38,2508,VIB: 3.84 mm/s | TEMP: 75.7 C | RPM: 2508 | PRESS: 38 PSI,Bearing_Degradation,Low_Risk,1,45,"Perform vibration spectral analysis, inspect bearing lubrication, and schedule replacement of bearing assembly."
PUMP-688,Centrifugal Pump,Discharge Flange,2025-08-24,3,4,[Follow-up Alert] Previous inspection flagged anomaly. Routine vibration monitoring detected slight elevation on Discharge Flange. Overall VIB increased to 5.76 mm/s with faint 1X/2X harmonics. Casing temp slightly elevated at 78.6C. Recommend monitoring next shift.,5.76,78.6,29,1748,VIB: 5.76 mm/s | TEMP: 78.6 C | RPM: 1748 | PRESS: 29 PSI,Bearing_Degradation,Medium_Risk,1,14,"Perform vibration spectral analysis, inspect bearing lubrication, and schedule replacement of bearing assembly."
PUMP-688,Centrifugal Pump,Discharge Flange,2025-09-10,4,4,[CRITICAL WORK ORDER] Equipment tripped during operation. Severe high-pitch whining and grinding noise emanating from Discharge Flange. High vibration velocity of 6.17 mm/s exceeding ISO class alert limit. Housing temperature reached 94.4C. Flaking and spalling confirmed.,6.17,94.4,14,1921,VIB: 6.17 mm/s | TEMP: 94.4 C | RPM: 1921 | PRESS: 14 PSI,Bearing_Degradation,Critical,1,0,"Perform vibration spectral analysis, inspect bearing lubrication, and schedule replacement of bearing assembly."
TURB-689,Gas Turbine,Exhaust Diffuser,2025-05-16,1,5,"Semi-annual overhaul inspection. Inspected Exhaust Diffuser, clearances verified against OEM specs. Operating pressure 243 PSI. Dynamic balancing intact, zero cavitation or abnormal resonance.",1.91,92.8,243,3185,VIB: 1.91 mm/s | TEMP: 92.8 C | RPM: 3185 | PRESS: 243 PSI,Normal_Operation,Normal,0,120,Continue standard routine PM schedule; record baseline vibration and temperature at next shift.
TURB-689,Gas Turbine,Exhaust Diffuser,2025-05-31,2,5,"Periodic lubrication and visual check completed on TURB-689. DE and NDE bearing temperatures steady at 83.7C. Operational RPM at 3045. No evidence of wear, contamination, or mechanical looseness.",2.47,83.7,168,3045,VIB: 2.47 mm/s | TEMP: 83.7 C | RPM: 3045 | PRESS: 168 PSI,Normal_Operation,Normal,0,100,Continue standard routine PM schedule; record baseline vibration and temperature at next shift.
TURB-689,Gas Turbine,Exhaust Diffuser,2025-06-24,3,5,Technician noted subtle metallic whining from Exhaust Diffuser during high RPM cycle. High-frequency acoustic peak present. Lubrication grease sample shows mild particulate darkening. Placed on watchlist.,4.88,99.9,102,3380,VIB: 4.88 mm/s | TEMP: 99.9 C | RPM: 3380 | PRESS: 102 PSI,Bearing_Degradation,Low_Risk,1,40,"Perform vibration spectral analysis, inspect bearing lubrication, and schedule replacement of bearing assembly."
TURB-689,Gas Turbine,Exhaust Diffuser,2025-07-15,4,5,[Follow-up Alert] Previous inspection flagged anomaly. Routine vibration monitoring detected slight elevation on Exhaust Diffuser. Overall VIB increased to 6.84 mm/s with faint 1X/2X harmonics. Casing temp slightly elevated at 115.4C. Recommend monitoring next shift.,6.84,115.4,78,4307,VIB: 6.84 mm/s | TEMP: 115.4 C | RPM: 4307 | PRESS: 78 PSI,Bearing_Degradation,Medium_Risk,1,15,"Perform vibration spectral analysis, inspect bearing lubrication, and schedule replacement of bearing assembly."
TURB-689,Gas Turbine,Exhaust Diffuser,2025-08-12,5,5,[CRITICAL WORK ORDER] Equipment tripped during operation. Emergency inspection triggered by high vibration trip. Exhaust Diffuser raceway severely pitted and brinelled. Temp spiked to 139.7C. Shaft runout detected. Immediate replacement required before full line restart.,9.16,139.7,36,3194,VIB: 9.16 mm/s | TEMP: 139.7 C | RPM: 3194 | PRESS: 36 PSI,Bearing_Degradation,Critical,1,0,"Perform vibration spectral analysis, inspect bearing lubrication, and schedule replacement of bearing assembly."
COMP-690,Air Compressor,Intercooler,2025-04-21,1,5,"Semi-annual overhaul inspection. Inspected Intercooler, clearances verified against OEM specs. Operating pressure 92 PSI. Dynamic balancing intact, zero cavitation or abnormal resonance.",1.56,46.0,92,1300,VIB: 1.56 mm/s | TEMP: 46.0 C | RPM: 1300 | PRESS: 92 PSI,Normal_Operation,Normal,0,120,Continue standard routine PM schedule; record baseline vibration and temperature at next shift.
COMP-690,Air Compressor,Intercooler,2025-05-15,2,5,"Periodic lubrication and visual check completed on COMP-690. DE and NDE bearing temperatures steady at 45.1C. Operational RPM at 1386. No evidence of wear, contamination, or mechanical looseness.",2.67,45.1,125,1386,VIB: 2.67 mm/s | TEMP: 45.1 C | RPM: 1386 | PRESS: 125 PSI,Normal_Operation,Normal,0,100,Continue standard routine PM schedule; record baseline vibration and temperature at next shift.
COMP-690,Air Compressor,Intercooler,2025-06-08,3,5,Technician flagged faint hydraulic misting and pressure instability during load cycling. Intercooler showing micro-cracks on O-ring seal. Added to planned maintenance replacement list.,4.0,85.3,76,1648,VIB: 4.00 mm/s | TEMP: 85.3 C | RPM: 1648 | PRESS: 76 PSI,Hydraulic_Leak,Low_Risk,1,40,"Depressurize hydraulic circuit, replace damaged seals/O-rings, tighten fittings, and replenish hydraulic oil."
COMP-690,Air Compressor,Intercooler,2025-06-21,4,5,[Follow-up Alert] Previous inspection flagged anomaly. Major hydraulic line rupture and heavy fluid spraying from Intercooler. System pressure collapsed to 58 PSI. Emergency containment berm deployed to capture oil spill.,8.09,92.6,58,1646,VIB: 8.09 mm/s | TEMP: 92.6 C | RPM: 1646 | PRESS: 58 PSI,Hydraulic_Leak,Medium_Risk,1,15,"Depressurize hydraulic circuit, replace damaged seals/O-rings, tighten fittings, and replenish hydraulic oil."
COMP-690,Air Compressor,Intercooler,2025-07-16,5,5,[CRITICAL WORK ORDER] Equipment tripped during operation. Severe fluid loss and cavitation noise in hydraulic pump due to dry suction line from leaking Intercooler. Pressure dropped drastically to 27 PSI. Immediate seal kit overhaul initiated.,8.47,102.3,27,1475,VIB: 8.47 mm/s | TEMP: 102.3 C | RPM: 1475 | PRESS: 27 PSI,Hydraulic_Leak,Critical,1,0,"Depressurize hydraulic circuit, replace damaged seals/O-rings, tighten fittings, and replenish hydraulic oil."
GEAR-691,Industrial Gearbox,Helical Pinion,2025-02-20,1,5,"Routine PM inspection completed. Equipment running smoothly within nominal tolerances. VIB overall 1.62 mm/s, casing temp 50.0C. Oil levels checked and topped off. No abnormal acoustics or thermal anomalies observed.",1.62,50.0,30,1038,VIB: 1.62 mm/s | TEMP: 50.0 C | RPM: 1038 | PRESS: 30 PSI,Normal_Operation,Normal,0,120,Continue standard routine PM schedule; record baseline vibration and temperature at next shift.
GEAR-691,Industrial Gearbox,Helical Pinion,2025-03-16,2,5,"Semi-annual overhaul inspection. Inspected Helical Pinion, clearances verified against OEM specs. Operating pressure 28 PSI. Dynamic balancing intact, zero cavitation or abnormal resonance.",2.37,66.4,28,1378,VIB: 2.37 mm/s | TEMP: 66.4 C | RPM: 1378 | PRESS: 28 PSI,Normal_Operation,Normal,0,100,Continue standard routine PM schedule; record baseline vibration and temperature at next shift.
GEAR-691,Industrial Gearbox,Helical Pinion,2025-03-29,3,5,Technician noted subtle metallic whining from Helical Pinion during high RPM cycle. High-frequency acoustic peak present. Lubrication grease sample shows mild particulate darkening. Placed on watchlist.,3.39,78.2,17,1285,VIB: 3.39 mm/s | TEMP: 78.2 C | RPM: 1285 | PRESS: 17 PSI,Bearing_Degradation,Low_Risk,1,40,"Perform vibration spectral analysis, inspect bearing lubrication, and schedule replacement of bearing assembly."
GEAR-691,Industrial Gearbox,Helical Pinion,2025-04-23,4,5,[Follow-up Alert] Previous inspection flagged anomaly. Technician noted subtle metallic whining from Helical Pinion during high RPM cycle. High-frequency acoustic peak present. Lubrication grease sample shows mild particulate darkening. Placed on watchlist.,5.24,89.1,13,1179,VIB: 5.24 mm/s | TEMP: 89.1 C | RPM: 1179 | PRESS: 13 PSI,Bearing_Degradation,Medium_Risk,1,15,"Perform vibration spectral analysis, inspect bearing lubrication, and schedule replacement of bearing assembly."
